,rf_probability
355,0.7485749002922697
356,0.20017195220213546
357,0.3848359351998383
358,0.6579779166148176
359,0.5040770981104369
360,0.196520285897988
361,0.4336867168428014
362,0.45411594652946774
363,0.2169665357445524
364,0.2025492778176152
365,0.6540568111083699
366,0.17832263147032862
367,0.26954601098362074
368,0.524804255862087
369,0.28627691022285745
370,0.046695373410408705
371,0.17743034584959488
372,0.3679630765864992
373,0.8316604058370561
374,0.42150287751059295
375,0.515264648968803
376,0.6862966317659668
377,0.16559448305075483
378,0.6594464411432294
379,0.40499549375065097
380,0.7836682219670731
381,0.28262373614252767
382,0.376550807518315
383,0.34396243972760926
384,0.7594257865315818
385,0.7786324902531653
386,0.16449899162001455
387,0.6593041214256937
388,0.07595567009711537
389,0.27554190592989475
390,0.4871075535525952
391,0.1497533567885415
392,0.6108250665136752
393,0.06756248175375502
394,0.7277383690529496
395,0.3805335066869046
396,0.5968128270434748
397,0.6062639201262731
398,0.21765608475221593
399,0.590948296387193
400,0.5829289365394025
401,0.6505365467213404
402,0.4087713677543858
403,0.4547955731608227
404,0.2324397584693706
405,0.28793971339042707
406,0.33148227268463504
407,0.2741185538769986
408,0.6720527854649785
409,0.22593809777890442
410,0.6859953365814181
411,0.1628344786631015
412,0.30577045958564186
413,0.20125567015368642
414,0.5119308655373499
415,0.26792370085169076
416,0.329659446499437
417,0.1220191002550469
418,0.20106619969693032
419,0.21583591112095019
420,0.4125039036657959
421,0.16559448305075483
422,0.1325770947190755
423,0.47561420797938264
424,0.23424964746324659
425,0.14561001689269093
426,0.5826190671442383
427,0.3451334589042721
428,0.18672782899145277
429,0.22666517456603444
430,0.6993852012308771
431,0.5237896311495712
432,0.11644112675965651
433,0.6378935458222594
434,0.34693187319811924
435,0.5194550141141665
436,0.4600355067160034
437,0.2763516585241863
438,0.316298792856386
439,0.643808997486831
440,0.22833271393346077
441,0.2449051898101192
442,0.5360759279144062
443,0.6185489418095326
444,0.22557269296216056
445,0.2208322346144963
446,0.1880649084859759
447,0.30891863924342816
448,0.2737116861632182
449,0.4545853341666611
450,0.7637634356660896
451,0.2244803571937775
452,0.43168733845148394
453,0.21607614834066066
454,0.46900563211465285
455,0.5697996956590963
456,0.4212778396187762
457,0.33203898056691716
458,0.3046505074000931
459,0.2531148534786041
460,0.16492135666414973
461,0.6994884597114457
462,0.10219151410224919
463,0.5574099871094866
464,0.4752608558694474
465,0.24119892956592695
466,0.7500756557321259
467,0.2400429208532944
468,0.3183037447848392
469,0.23361228450443083
470,0.4466919779615046
471,0.5041059807948218
472,0.13389977757076738
473,0.5523892078169539
474,0.0770033367154341
475,0.448349072862488
476,0.6427029348310294
477,0.13374981675294928
478,0.2288044603271603
479,0.20649608755641022
480,0.7385377191746576
481,0.17265855762143748
482,0.34835456980825846
483,0.18330186770588722
484,0.10593049628812942
485,0.35068279320132406
486,0.2761457732049312
487,0.3492326278426958
488,0.2169665357445524
489,0.5357097264008218
490,0.17485854638245582
491,0.4277426056318535
492,0.3257604180600868
493,0.5737764649984133
494,0.24229873494889864
495,0.23627959995547207
496,0.24891759891690993
497,0.5519464916383804
498,0.7896204382450849
499,0.8652720566396005
500,0.25432502680840435
501,0.21871520711431397
502,0.16559448305075483
503,0.31401022333205125
504,0.6804808916813755
505,0.7014148993015843
506,0.32698399301437747
507,0.5391934056126303
508,0.5060051350045929
509,0.1855839489733509
510,0.2560267637582162
511,0.5455733379090966
512,0.6005923076134047
513,0.4355134348911915
514,0.39567772873181306
515,0.19743308977359908
516,0.3260193944028594
517,0.34430111078458353
518,0.10219151410224919
519,0.1449879107405447
520,0.5003878414573927
521,0.4284388983865607
522,0.2273093735326076
523,0.3828682351544579
524,0.4867413350276312
525,0.34069473716780985
526,0.6295421956387152
527,0.26645299273069156
528,0.6790580529220603
529,0.4098135470139433
530,0.41364267656246706
531,0.49075805536255085
532,0.4290518973084637
533,0.29373599618745067
534,0.17617095257702234
535,0.21563031003494973
536,0.4644344358264211
537,0.3383436140585694
538,0.20761664100876162
539,0.39850496863560453
540,0.13130831067303586
541,0.21800668674682622
542,0.6236928840471994
543,0.41103196134324665
544,0.5892084337629099
545,0.08943806613454174
546,0.2047287793228212
547,0.41156004857254935
548,0.6498508729045186
549,0.5790727086118947
550,0.33702723108667854
551,0.5447588856458422
552,0.43177879104144784
553,0.3936620513011567
554,0.3949097566522356
555,0.19283873283985717
556,0.1663406341901283
557,0.6875128480223055
558,0.17400596495943904
559,0.3786693091706296
560,0.5799625588710305
561,0.2934041343884906
562,0.20907446728853749
563,0.20125567015368642
564,0.5023298009118958
565,0.42962934871007574
566,0.19013527553681656
567,0.21902823904819216
568,0.20353998825466804
569,0.23640079622431867
570,0.13197572412400796
571,0.821680425582593
572,0.2472816060216297
573,0.7914233753515576
574,0.17101896151075588
575,0.690647654619825
576,0.28793971339042707
577,0.5794357075910049
578,0.26284839892461087
579,0.19091039285036435
580,0.10082772435182728
581,0.1423507830209759
582,0.5995749123948559
583,0.6612572289451947
584,0.7448812971244315
585,0.3031399981793808
586,0.1631549057644024
587,0.1890448933452697
588,0.21045943011302104
589,0.14713188821278247
590,0.23489852099834366
591,0.5568448195641224
592,0.19615902569618657
593,0.22152285371632538
594,0.5794382606095605
595,0.4255522701044113
596,0.8444427598496986
597,0.14801883021775966
598,0.6459325701853472
599,0.1866158503289713
600,0.1930334195677583
601,0.3065678669533571
602,0.7333441810602171
603,0.20448160216938405
604,0.4862612886069563
605,0.2108566388132073
606,0.6503820163875746
607,0.23893577023444296
608,0.2169665357445524
609,0.27586003712219903
610,0.6197525878132716
611,0.3594864735899081
612,0.2690281907846313
613,0.19371395763637858
614,0.3990642378801821
615,0.1930334195677583
616,0.06651391592291446
617,0.4540511439472944
618,0.11065315613076863
619,0.5631113948384834
620,0.08643473544359871
621,0.36540237022855365
622,0.4223058922688427
623,0.28963398452990935
624,0.3996468788383204
625,0.16888184874282386
626,0.4796551225984455
627,0.27586003712219903
628,0.6935739761044332
629,0.20585511821277538
630,0.28793971339042707
631,0.2980820049723178
632,0.17400596495943904
633,0.2164018027095117
634,0.26379575473280636
635,0.32426063656531817
636,0.3431682775534011
637,0.35662451727075284
638,0.6717857613977847
639,0.24254319283661566
640,0.3482334589136855
641,0.39617989192988834
642,0.23038620753128689
643,0.2479772000199473
644,0.33194975335726506
645,0.17112587150953582
646,0.26029510294237146
647,0.21596418422621844
648,0.608094193563229
649,0.7149921718166008
650,0.7760688434863947
651,0.5703123311118693
652,0.39885733744848045
653,0.24816467095243316
654,0.5344916985486492
655,0.33242269570427474
656,0.8361127484479439
657,0.5808197785568951
658,0.09781748793289935
659,0.24575021703991579
660,0.5773694291140758
661,0.7422222773756945
662,0.481777784109312
663,0.36782039768258945
664,0.4922963749121186
665,0.6829084579633776
666,0.16515144759816527
667,0.30622975097615657
668,0.43280027858330716
669,0.503476092956359
670,0.5311417291895629
671,0.20203484798062427
672,0.33496872314084664
673,0.1908480394561057
674,0.18086543267063876
675,0.14724539374428738
676,0.2150060628525441
677,0.14607051443738253
678,0.2902197129306704
679,0.4587106056980668
680,0.2169665357445524
681,0.19210242456418647
682,0.5357742781088074
683,0.3694711667200955
684,0.17338535743957315
685,0.677447290739977
686,0.2682973064137592
687,0.43813454128454293
688,0.2859367419544929
689,0.20893826368443813
690,0.7053688664216456
691,0.32768900390561934
692,0.20910202109822687
693,0.46986738411074846
694,0.11644894617515604
695,0.34317662577408403
696,0.37316019602400463
697,0.5384389850088664
698,0.3720146463239873
699,0.19599185959668836
700,0.7121588869389821
701,0.4429756372152942
702,0.11500841721120396
703,0.2804620759747342
704,0.3763864944658445
705,0.3806482064341761
706,0.7369755928581238
707,0.09075852439648564
708,0.7559352634500107
709,0.09113235338246009
710,0.14107037414551438
711,0.36550845826316697
712,0.5202199495273646
713,0.15307166494861557
714,0.14128097445457855
715,0.6667305593850854
716,0.12900495098638703
717,0.24891759891690993
718,0.7850190936033836
719,0.23607058405160297
720,0.5104435477836893
721,0.5458216269150884
722,0.51141614585412
723,0.11994600705814577
724,0.09113235338246009
725,0.118999057741191
726,0.2011948482218947
727,0.7810234366865064
728,0.3668458294510949
729,0.3547696755609532
730,0.2570741894624176
731,0.1506061414079647
732,0.16707379356560711
733,0.5296526644247992
734,0.20380520880699438
735,0.12412043513744092
736,0.30991036702869534
737,0.30670471440820224
738,0.22328184951402363
739,0.39667028599541754
740,0.26408639736088535
741,0.5991054682046124
742,0.5494232764040651
743,0.2789557305464575
744,0.5854211037035307
745,0.6203473314724421
746,0.16938478937441875
747,0.2527564182276153
748,0.4949644952323454
749,0.14092882970202686
750,0.8829920911010377
751,0.21963513315419314
752,0.8393518049935216
753,0.33225146410226525
754,0.21236016121376539
755,0.13947330111558048
756,0.8352515202706289
757,0.22881669503835755
758,0.5438864391911267
759,0.24891759891690993
760,0.6669415027496495
761,0.13558086525169114
762,0.22507369888690867
763,0.4876603422901488
764,0.18231427725469734
765,0.607325645027904
766,0.16559448305075483
767,0.17598715445145063
768,0.2324397584693706
769,0.4068094696434473
770,0.5816384915636833
771,0.5587198770579755
772,0.23408974107622446
773,0.29822761132666165
774,0.5028798184291233
775,0.23792797489554793
776,0.7779141567700926
777,0.2000537190020945
778,0.3293692796013029
779,0.2895819247787379
780,0.3304927730429596
781,0.30849074154765765
782,0.27586003712219903
783,0.2454034659895906
784,0.5075634349832204
785,0.11399903913031272
786,0.0931727331321124
787,0.6487278616092661
788,0.29101164363739307
789,0.625700472827742
790,0.8080422801375411
791,0.4402135761108884
792,0.7193264479704394
793,0.5201286826967202
794,0.4218740680442009
795,0.5426785218834019
796,0.5749905847723975
797,0.19207113519585506
798,0.26825750779908386
799,0.6228490164628016
800,0.16060597069868046
801,0.1881001705015909
802,0.21871520711431397
803,0.2999681267619437
804,0.19499406041798473
805,0.4983976957922161
806,0.22798143670784793
807,0.13973440079534621
808,0.34683775906821745
809,0.5694848890729574
810,0.6660944553466893
811,0.2324397584693706
812,0.32865025617443744
813,0.42632478444182875
814,0.2324397584693706
815,0.1497533567885415
816,0.3057499138504687
817,0.41544395317294047
818,0.194211270243284
819,0.4381319685879794
820,0.8312123844979046
821,0.4409089437869372
822,0.521564362430938
823,0.8047544750537938
824,0.36668136697583226
825,0.27751416433080905
826,0.5148918908021992
827,0.43214818541509165
828,0.24891759891690993
829,0.30010822687104927
830,0.31983348205749373
831,0.36138967805361355
832,0.21967649826988817
833,0.3617077901701843
834,0.18822182240848195
835,0.19494461472598865
836,0.6328988589794345
837,0.3343497245417227
838,0.16463458616649126
839,0.21266872507243076
840,0.27427657528265637
841,0.22773141247430836
842,0.44036272195153986
843,0.2409538566315016
844,0.2665285661078669
845,0.42299590597619785
846,0.3297711243479593
847,0.2377520406359665
848,0.22637211850219485
849,0.17551361934183923
850,0.23802453656005604
851,0.367733236038555
852,0.35466388970023377
853,0.22919287880604036
854,0.44408650841797986
855,0.8332575921561651
856,0.6808724126605336
857,0.2811382512796327
858,0.4687696047599796
859,0.3736766830519443
860,0.39334600340534803
861,0.3501596873429475
862,0.4748050307520399
863,0.8553035959686829
864,0.7651646512296708
865,0.7411678296814124
866,0.30730543523280096
867,0.7742875461134183
868,0.18758208283724437
869,0.4597956420577679
870,0.3424882540303328
871,0.37707341358790214
872,0.448360471158839
873,0.356815495495157
874,0.17504483227655188
875,0.18301081463028127
876,0.6322699405569752
877,0.2959767489431078
878,0.4372883918113913
879,0.5461581441268886
880,0.27788378944158193
881,0.1747986916118278
882,0.5289517874314186
883,0.15427715985324714
884,0.09824661205347943
885,0.3566601859997612
886,0.4996587892065908
887,0.37217823214967466
888,0.5057122840057726
889,0.17920059908470432
890,0.6816249802430774
891,0.8457898310254902
892,0.3292394251506915
893,0.34602188739520084
894,0.6636591535590322
895,0.6724100428578982
896,0.4646368064034773
897,0.7763201577924013
898,0.46655955715238395
899,0.2324397584693706
900,0.6429924647686319
901,0.22593003018153965
902,0.561278683336349
903,0.5321478054599853
904,0.6259780773649872
905,0.19322061089632292
906,0.30586640796473497
907,0.759591017244859
908,0.5059743248290346
909,0.42960899391786384
910,0.5025593865189001
911,0.30172311880434616
912,0.5280019223367795
913,0.5982347842451823
914,0.2280047277275856
915,0.3887706716286713
916,0.26221755801739083
917,0.3151154270006037
918,0.35838122991433213
919,0.35411471326427635
920,0.7637233747173309
921,0.33050813415708785
922,0.14680393577582085
923,0.28532048875500365
924,0.44087910167499633
925,0.19024180238396315
926,0.11076648775087156
927,0.17941105635082308
928,0.17027685620738306
929,0.1453605877884131
930,0.12104654066791438
931,0.4545853341666611
932,0.5157228872143472
933,0.21357013274132103
934,0.5129080832869077
935,0.21849100153712164
936,0.4414182262579539
937,0.6205901571655603
938,0.16559448305075483
939,0.25972112266432434
940,0.23329703445916558
941,0.39241261131489524
942,0.6383715434575089
943,0.4713304101393693
944,0.20550363903176727
945,0.6165122251219135
946,0.5985764724310652
947,0.2777896152298687
948,0.27807884515310094
949,0.3777702211677262
950,0.1370107255557226
951,0.568716194144702
952,0.3934880826643689
953,0.61073035663667
954,0.6815250169283712
955,0.4122319269383067
956,0.21360617564161608
957,0.41302451092621845
958,0.25025364228142194
959,0.28381614573114955
960,0.3913514287159593
961,0.4500690093616965
962,0.3257604180600868
963,0.1331612215862985
964,0.33831725706072696
965,0.31213155175855317
966,0.6456513849930592
967,0.6132371055371559
968,0.43332449486196734
969,0.24891759891690993
970,0.322686539349662
971,0.41953256250201854
972,0.5374202547383161
973,0.43960243172241714
974,0.3559248382797955
975,0.35466339684695747
976,0.5978414946280498
977,0.28283521848017573
978,0.168906884559241
979,0.22172140694596226
980,0.7608256994397566
981,0.3002395596000416
982,0.3174878619362696
983,0.170701038081645
984,0.23430090254694436
985,0.2780450631842136
986,0.6319871155105333
987,0.3786613550227185
988,0.5440562131981251
989,0.2879297401404898
990,0.47362988374787546
991,0.17549370405042078
992,0.3057499138504687
993,0.33749283725684737
994,0.43080412375558275
995,0.45241697667548025
996,0.18180137151573328
997,0.4544968594695037
998,0.5374319031896289
999,0.5103698495111594
1000,0.3478994214820414
1001,0.17384365638980606
1002,0.19615902569618657
1003,0.5731094835192041
1004,0.16279509344013443
1005,0.19414704436808589
1006,0.2509354888246228
1007,0.24891759891690993
1008,0.20203484798062427
1009,0.42387396939552
1010,0.28881506749031904
1011,0.1622236625384273
1012,0.5874566053539872
1013,0.4780234248575853
1014,0.30428146513574184
1015,0.22512135423168303
1016,0.5849886238026627
1017,0.27321919932045113
1018,0.16729664966483235
1019,0.3647661458899988
1020,0.10279080207614714
1021,0.32794973271911243
1022,0.16656315223534204
1023,0.6877205491606889
1024,0.1376361412211149
1025,0.8790608088719856
1026,0.1481296907677922
1027,0.8726857977695126
1028,0.5742755063671521
1029,0.6120906877152975
1030,0.5225024763927293
1031,0.596845598695502
1032,0.6452967160415315
1033,0.6908995267303872
1034,0.09996880015191585
1035,0.45720114559615777
1036,0.14209802715131478
1037,0.48443369865827
1038,0.5589534897723716
1039,0.27297765826624776
1040,0.2281639601248848
1041,0.19615902569618657
1042,0.4424934514853867
1043,0.6959057289416404
1044,0.09941659138206853
1045,0.5920250449422149
1046,0.22908417858191027
1047,0.4958041101765607
1048,0.282067865999562
1049,0.1618565671687974
1050,0.4301799658004104
1051,0.1961466885416553
1052,0.3391111412253771
1053,0.49943921769996025
1054,0.5132087059024975
1055,0.3390217468763208
1056,0.29306069849630695
1057,0.21987113992344345
1058,0.18042818385388656
1059,0.5395918808602411
1060,0.6616002531293654
1061,0.7169615204642803
1062,0.1915317434361867
1063,0.33958828893530096
1064,0.7391671933004132
1065,0.4500418958170953
1066,0.8031314023359344
1067,0.6150271452142897
1068,0.25266476263921517
1069,0.447265485749353
1070,0.5203816349426313
1071,0.18817677700323085
1072,0.5551341079639068
1073,0.32028794184348147
1074,0.6067236079246109
1075,0.6208074234704298
1076,0.24495761806134844
1077,0.23659211676140132
1078,0.1497533567885415
1079,0.20744860143740568
1080,0.5472900854521036
1081,0.5400139787203607
1082,0.29010290822802964
1083,0.26215412927520826
1084,0.7555543203218539
1085,0.5494707662756245
1086,0.24461121511931302
1087,0.22032133215327301
1088,0.19751440589690442
1089,0.6355547615722397
1090,0.575030639876041
1091,0.37080187834303135
1092,0.21566388539746376
1093,0.16918120344390303
1094,0.20203484798062427
1095,0.22642090028716486
1096,0.4106051181685237
1097,0.42883700400126423
1098,0.5346618599426983
1099,0.14701442310083176
1100,0.23014663111246098
1101,0.2826097999439274
1102,0.35161188068104815
1103,0.35835398534806107
1104,0.5369267676753323
1105,0.18231427725469734
1106,0.3526585179785759
1107,0.4052182009790929
1108,0.300674231709133
1109,0.5628578032118838
1110,0.47810129424863984
1111,0.419037377618745
1112,0.19494461472598865
1113,0.15120323854923676
1114,0.12399296575919933
1115,0.47913359508501835
1116,0.22369766778486883
1117,0.2169665357445524
1118,0.6639687483936099
1119,0.10867834457347628
1120,0.31104675102047924
1121,0.6933110459397759
1122,0.3544300693889457
1123,0.27281936921567185
1124,0.20448160216938405
1125,0.5876821723825671
1126,0.7551304109309368
1127,0.8156307699229668
1128,0.6439372845909329
1129,0.6636407198172896
1130,0.29563758825664826
1131,0.2071024920054138
1132,0.13155445166956717
1133,0.36667656107221236
1134,0.38094978656305356
1135,0.1300581994723245
1136,0.23792797489554793
1137,0.8373975720919827
1138,0.24891759891690993
1139,0.7400174669081523
1140,0.28980490528527836
1141,0.13081358515129218
1142,0.27781901359697503
1143,0.7657121379292524
1144,0.1930334195677583
1145,0.14277181035592063
1146,0.1720754431608248
1147,0.7831790421341573
1148,0.3917242292008131
1149,0.18209151140487323
1150,0.20708607475835472
1151,0.7752337936747293
1152,0.13159557901775898
1153,0.1574331884877347
1154,0.43148242704015316
1155,0.16666390810583087
1156,0.2803579857780894
1157,0.1960394424065159
1158,0.23353628283183073
1159,0.17823219584548688
1160,0.17926838587291385
1161,0.7432585480911369
1162,0.3740578498289089
1163,0.43017945506628485
1164,0.6260836921522317
1165,0.1908249886220264
1166,0.17421704020409512
1167,0.5698613092642643
1168,0.8562420434419737
1169,0.79200795661565
1170,0.6715303172220658
1171,0.3232593239684762
1172,0.33011755071241505
1173,0.5861349995226297
1174,0.09444516346782274
1175,0.5459595664550873
1176,0.446338955723796
1177,0.602057949047882
1178,0.28532048875500365
1179,0.17419639172019594
1180,0.6148020307695251
1181,0.622397630987877
1182,0.4855155870034583
1183,0.43944078227223193
1184,0.31579111141905214
1185,0.30287279685122065
1186,0.6342610746554349
1187,0.688214628317729
1188,0.4852242382659212
1189,0.15279660758382796
1190,0.48821511339084545
1191,0.33605081610907883
1192,0.48589233692623507
1193,0.2268478329576923
1194,0.31811568566159126
1195,0.5198459524884615
1196,0.19302123179027905
1197,0.5234458548798809
1198,0.1585832278848376
1199,0.7649606247616331
1200,0.2631151903389168
1201,0.3890739683608338
1202,0.31536251057444714
1203,0.2472626746589894
1204,0.15999898144764188
1205,0.19494461472598865
1206,0.7925085625629266
1207,0.30638249262098727
1208,0.3812080741220893
1209,0.21428545774206925
1210,0.5632004536938309
1211,0.3482639121965978
1212,0.29099446366092563
1213,0.8041496933793234
1214,0.5401246118742258
1215,0.13068224731068587
1216,0.7638419466739821
1217,0.39586095147489425
1218,0.23872535224318508
1219,0.19446822108040598
1220,0.617707737725905
1221,0.32769352275440145
1222,0.39307256210129415
1223,0.8208887907611856
1224,0.2409538566315016
1225,0.6881763852504855
1226,0.14115119298160744
1227,0.19494461472598865
1228,0.32342614233445643
1229,0.265610136651567
1230,0.7754857779652589
1231,0.19107981570962362
1232,0.586930485613547
1233,0.3351339850535342
1234,0.14100176077793872
1235,0.25266476263921517
1236,0.2739637678471382
1237,0.22023847895201218
1238,0.3517743578796695
1239,0.6213264865433424
1240,0.06309686706490575
1241,0.5196910114400686
1242,0.6780995460024593
1243,0.1459150172435659
1244,0.26547596608109236
1245,0.49967245144317773
1246,0.17689101323994014
1247,0.7000117867434237
1248,0.395336668893311
1249,0.14865945089583443
1250,0.2324397584693706
1251,0.3268203501383988
1252,0.39783594792513194
1253,0.7608514076455133
